exam_type,year,seat_type,college_code,college_name,course_name,category,closing_rank_r1,closing_rank_r2,closing_rank_r3
KCET,2025,HK,E042,"Khaja Bandanawaz University KBN University Street, Khaja Colony, Kalaburagi, Karnataka 585104",ELECTRONICS AND COMMUNICATION ENGG,SCH,155700,,
KCET,2025,HK,E042,"Khaja Bandanawaz University KBN University Street, Khaja Colony, Kalaburagi, Karnataka 585104",MECHANICAL ENGINEERING,GMH,253957,,
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2AH,90852,108075,
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2ARH,114891,,
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2BH,57121,67147.5,67147.5
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3AH,96030,185945,
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3BH,57083,60199,72525
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3BKH,72525,72525,103875
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,GMH,55802,57083,60199
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,GMRH,59668,59668,130733
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,SCH,110517,110517,165908
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,STH,86318,86318,86318
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",CIVIL ENGINEERING,2AH,236545,,
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",CIVIL ENGINEERING,2BH,180408,,
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",CIVIL ENGINEERING,3AH,191986,,
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",CIVIL ENGINEERING,3BRH,194395,,
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",CIVIL ENGINEERING,GMH,173467,,
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",CIVIL ENGINEERING,GMKH,180621,,
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",CIVIL ENGINEERING,GMRH,192615,,
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",CIVIL ENGINEERING,SCH,198437,,
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",CIVIL ENGINEERING,STH,202238,,
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),1H,94970,118317,173883
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),2AH,109546,122998.5,122998.5
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),3AH,107955,,
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),3BH,83883,105046,116091.5
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),GMH,77228,100635,107955
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),GMKH,89270,103875,118317
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),GMRH,87109,105869,114532
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SCH,166471,166471,166471
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),STH,140531,140531,140531
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),1H,149648,202844,
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),1RH,162417,,
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),2AH,130736,,
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),2AKH,153698,,
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),3BH,106716,141722,216564
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),GMH,104739,135790,191767
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),GMRH,123508,160798,
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),SCH,170317,244122,
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),STH,194303,194303,
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGINEERING,1H,112836,161086,161086
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGINEERING,2AH,98782.5,104576,
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGINEERING,2ARH,131232,141784,
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGINEERING,2BH,67719.5,87919,92976
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGINEERING,3AH,86215.5,,
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGINEERING,3BH,72699,94255,94255
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGINEERING,3BRH,79521,96840,133724
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGINEERING,GMH,63714,74389,86483
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGINEERING,GMKH,64982,77741,89023
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGINEERING,GMRH,78240.5,89023,122369
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGINEERING,SCH,122369,136953,146919
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGINEERING,SCKH,124324,146919,172959
KCET,2025,HK,E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",COMPUTER SCIENCE AND ENGINEERING,SCRH,133430,172959,195939
