exam_type,year,round,college_code,college_name,course_name,category,closing_rank
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ENGINEERING B TECH IN,3AG,168190
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ENGINEERING B TECH IN,3BG,160852
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ENGINEERING B TECH IN,GM,116269
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ENGINEERING B TECH IN,GMR,128228
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ENGINEERING B TECH IN,SCG,216659
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ENGINEERING B TECH IN,STG,233909
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,MECHANICAL ENGINEERING BTECH IN,2AG,98379
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,MECHANICAL ENGINEERING BTECH IN,2BG,73288
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,MECHANICAL ENGINEERING BTECH IN,3BR,105036
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,MECHANICAL ENGINEERING BTECH IN,GM,59608
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,MECHANICAL ENGINEERING BTECH IN,SCG,134461
KCET,2025,1,E129,St.Joseph Engineering College,ARTIFICIAL,1G,36577
KCET,2025,1,E129,St.Joseph Engineering College,ARTIFICIAL,2AG,30797
KCET,2025,1,E129,St.Joseph Engineering College,ARTIFICIAL,2AR,31542
KCET,2025,1,E129,St.Joseph Engineering College,ARTIFICIAL,2BG,29231
KCET,2025,1,E129,St.Joseph Engineering College,ARTIFICIAL,3AR,28850
KCET,2025,1,E129,St.Joseph Engineering College,ARTIFICIAL,3BG,24032
KCET,2025,1,E129,St.Joseph Engineering College,ARTIFICIAL,3BK,37068
KCET,2025,1,E129,St.Joseph Engineering College,ARTIFICIAL,GM,20301
KCET,2025,1,E129,St.Joseph Engineering College,ARTIFICIAL,GMR,25809
KCET,2025,1,E129,St.Joseph Engineering College,ARTIFICIAL,SCG,91339
KCET,2025,1,E129,St.Joseph Engineering College,ARTIFICIAL,STG,59204
KCET,2025,1,E129,St.Joseph Engineering College,INTELLIGENCE AND MACHINE LEARNING CIVIL,1G,157992
KCET,2025,1,E129,St.Joseph Engineering College,INTELLIGENCE AND MACHINE LEARNING CIVIL,2AG,168150
KCET,2025,1,E129,St.Joseph Engineering College,INTELLIGENCE AND MACHINE LEARNING CIVIL,2BG,147576
KCET,2025,1,E129,St.Joseph Engineering College,INTELLIGENCE AND MACHINE LEARNING CIVIL,3AG,172986
KCET,2025,1,E129,St.Joseph Engineering College,INTELLIGENCE AND MACHINE LEARNING CIVIL,3BG,149400
KCET,2025,1,E129,St.Joseph Engineering College,INTELLIGENCE AND MACHINE LEARNING CIVIL,GM,139620
KCET,2025,1,E129,St.Joseph Engineering College,INTELLIGENCE AND MACHINE LEARNING CIVIL,GMR,161090
KCET,2025,1,E129,St.Joseph Engineering College,INTELLIGENCE AND MACHINE LEARNING CIVIL,SCG,220796
KCET,2025,1,E129,St.Joseph Engineering College,INTELLIGENCE AND MACHINE LEARNING CIVIL,SCR,224409
KCET,2025,1,E129,St.Joseph Engineering College,INTELLIGENCE AND MACHINE LEARNING CIVIL,STG,232636
KCET,2025,1,E129,St.Joseph Engineering College,ENGINEERING COMPUTER,1G,39647
KCET,2025,1,E129,St.Joseph Engineering College,ENGINEERING COMPUTER,2AG,34874
KCET,2025,1,E129,St.Joseph Engineering College,ENGINEERING COMPUTER,2BG,38778
KCET,2025,1,E129,St.Joseph Engineering College,ENGINEERING COMPUTER,3AG,44028
KCET,2025,1,E129,St.Joseph Engineering College,ENGINEERING COMPUTER,3AR,48100
KCET,2025,1,E129,St.Joseph Engineering College,ENGINEERING COMPUTER,3BG,34060
KCET,2025,1,E129,St.Joseph Engineering College,ENGINEERING COMPUTER,GM,29865
KCET,2025,1,E129,St.Joseph Engineering College,ENGINEERING COMPUTER,GMK,40025
KCET,2025,1,E129,St.Joseph Engineering College,ENGINEERING COMPUTER,GMR,30782
KCET,2025,1,E129,St.Joseph Engineering College,ENGINEERING COMPUTER,SCG,137539
KCET,2025,1,E129,St.Joseph Engineering College,ENGINEERING COMPUTER,SCR,232746
KCET,2025,1,E129,St.Joseph Engineering College,ENGINEERING COMPUTER,STG,131182
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND BUSINESS SYSTEMS COMPUTER,1G,34877
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND BUSINESS SYSTEMS COMPUTER,2AG,29122
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND BUSINESS SYSTEMS COMPUTER,2AK,31357
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND BUSINESS SYSTEMS COMPUTER,2AR,31180
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND BUSINESS SYSTEMS COMPUTER,2BG,31667
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND BUSINESS SYSTEMS COMPUTER,2BR,42404
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND BUSINESS SYSTEMS COMPUTER,3AG,28020
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND BUSINESS SYSTEMS COMPUTER,3BG,25894
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND BUSINESS SYSTEMS COMPUTER,3BR,28258
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND BUSINESS SYSTEMS COMPUTER,GM,22379
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND BUSINESS SYSTEMS COMPUTER,GMK,27241
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND BUSINESS SYSTEMS COMPUTER,GMR,28040
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND BUSINESS SYSTEMS COMPUTER,SCG,105636
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND BUSINESS SYSTEMS COMPUTER,SCK,135651
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND BUSINESS SYSTEMS COMPUTER,SCR,142368
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND BUSINESS SYSTEMS COMPUTER,STG,78889
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND BUSINESS SYSTEMS COMPUTER,STR,101111
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND ENGINEERING COMPUTER,1R,39927
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND ENGINEERING COMPUTER,2AG,31085
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND ENGINEERING COMPUTER,2BG,29638
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND ENGINEERING COMPUTER,3AG,27394
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND ENGINEERING COMPUTER,3AK,33586
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND ENGINEERING COMPUTER,3BG,24119
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND ENGINEERING COMPUTER,GM,23225
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND ENGINEERING COMPUTER,GMR,27415
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND ENGINEERING COMPUTER,SCG,118852
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND ENGINEERING COMPUTER,SCR,129981
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND ENGINEERING COMPUTER,STG,93039
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRICAL &,1R,113580
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRICAL &,2AG,77966
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRICAL &,2AR,85764
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRICAL &,3BG,62978
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRICAL &,GM,60324
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRICAL &,GMR,65543
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRICAL &,SCG,182462
KCET,2025,1,E129,St.Joseph Engineering College,SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRICAL &,STG,91961
KCET,2025,1,E129,St.Joseph Engineering College,ELECTRONICS ENGINEERING ELECTRONICS,1G,63852
KCET,2025,1,E129,St.Joseph Engineering College,ELECTRONICS ENGINEERING ELECTRONICS,2AG,63420
KCET,2025,1,E129,St.Joseph Engineering College,ELECTRONICS ENGINEERING ELECTRONICS,2AR,74330
KCET,2025,1,E129,St.Joseph Engineering College,ELECTRONICS ENGINEERING ELECTRONICS,2BG,110035
KCET,2025,1,E129,St.Joseph Engineering College,ELECTRONICS ENGINEERING ELECTRONICS,3AG,64296
KCET,2025,1,E129,St.Joseph Engineering College,ELECTRONICS ENGINEERING ELECTRONICS,3BG,61834
KCET,2025,1,E129,St.Joseph Engineering College,ELECTRONICS ENGINEERING ELECTRONICS,GM,49330
KCET,2025,1,E129,St.Joseph Engineering College,ELECTRONICS ENGINEERING ELECTRONICS,GMK,69688
KCET,2025,1,E129,St.Joseph Engineering College,ELECTRONICS ENGINEERING ELECTRONICS,GMR,73922
KCET,2025,1,E129,St.Joseph Engineering College,ELECTRONICS ENGINEERING ELECTRONICS,SCG,244304
KCET,2025,1,E129,St.Joseph Engineering College,ELECTRONICS ENGINEERING ELECTRONICS,STG,124262
KCET,2025,1,E129,St.Joseph Engineering College,ENGINEERING(VLSI DESIGN & TECHNOLOGY) ELECTRONICS AND,1G,37497
KCET,2025,1,E129,St.Joseph Engineering College,ENGINEERING(VLSI DESIGN & TECHNOLOGY) ELECTRONICS AND,2AG,39147
KCET,2025,1,E129,St.Joseph Engineering College,ENGINEERING(VLSI DESIGN & TECHNOLOGY) ELECTRONICS AND,2AR,41825
KCET,2025,1,E129,St.Joseph Engineering College,ENGINEERING(VLSI DESIGN & TECHNOLOGY) ELECTRONICS AND,2BG,48754
KCET,2025,1,E129,St.Joseph Engineering College,ENGINEERING(VLSI DESIGN & TECHNOLOGY) ELECTRONICS AND,3AG,33573
KCET,2025,1,E129,St.Joseph Engineering College,ENGINEERING(VLSI DESIGN & TECHNOLOGY) ELECTRONICS AND,3BG,36367
KCET,2025,1,E129,St.Joseph Engineering College,ENGINEERING(VLSI DESIGN & TECHNOLOGY) ELECTRONICS AND,GM,32408
KCET,2025,1,E129,St.Joseph Engineering College,ENGINEERING(VLSI DESIGN & TECHNOLOGY) ELECTRONICS AND,GMK,34731
KCET,2025,1,E129,St.Joseph Engineering College,ENGINEERING(VLSI DESIGN & TECHNOLOGY) ELECTRONICS AND,GMR,35989
KCET,2025,1,E129,St.Joseph Engineering College,ENGINEERING(VLSI DESIGN & TECHNOLOGY) ELECTRONICS AND,SCG,178439
KCET,2025,1,E129,St.Joseph Engineering College,ENGINEERING(VLSI DESIGN & TECHNOLOGY) ELECTRONICS AND,SCK,226829
KCET,2025,1,E129,St.Joseph Engineering College,ENGINEERING(VLSI DESIGN & TECHNOLOGY) ELECTRONICS AND,SCR,192834
KCET,2025,1,E129,St.Joseph Engineering College,ENGINEERING(VLSI DESIGN & TECHNOLOGY) ELECTRONICS AND,STG,120458
KCET,2025,1,E129,St.Joseph Engineering College,ENGINEERING(VLSI DESIGN & TECHNOLOGY) ELECTRONICS AND,STR,134789
KCET,2025,1,E129,St.Joseph Engineering College,COMMUNICATION ENGG MECHANICAL,1G,147316
KCET,2025,1,E129,St.Joseph Engineering College,COMMUNICATION ENGG MECHANICAL,2AG,119804
KCET,2025,1,E129,St.Joseph Engineering College,COMMUNICATION ENGG MECHANICAL,2AK,144716
KCET,2025,1,E129,St.Joseph Engineering College,COMMUNICATION ENGG MECHANICAL,2AR,146787
KCET,2025,1,E129,St.Joseph Engineering College,COMMUNICATION ENGG MECHANICAL,2BG,93270
KCET,2025,1,E129,St.Joseph Engineering College,COMMUNICATION ENGG MECHANICAL,3AG,125092
KCET,2025,1,E129,St.Joseph Engineering College,COMMUNICATION ENGG MECHANICAL,3BG,98807
KCET,2025,1,E129,St.Joseph Engineering College,COMMUNICATION ENGG MECHANICAL,3BR,126149
KCET,2025,1,E129,St.Joseph Engineering College,COMMUNICATION ENGG MECHANICAL,GM,86727
KCET,2025,1,E129,St.Joseph Engineering College,COMMUNICATION ENGG MECHANICAL,GMK,113565
KCET,2025,1,E129,St.Joseph Engineering College,COMMUNICATION ENGG MECHANICAL,GMR,114332
KCET,2025,1,E129,St.Joseph Engineering College,COMMUNICATION ENGG MECHANICAL,SCG,230398
KCET,2025,1,E129,St.Joseph Engineering College,COMMUNICATION ENGG MECHANICAL,STG,175705
KCET,2025,1,E129,St.Joseph Engineering College,COMMUNICATION ENGG MECHANICAL,STR,213612
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ARTIFICIAL,1G,105660
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ARTIFICIAL,2AG,86566
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ARTIFICIAL,2AR,96172
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ARTIFICIAL,2BG,79114
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ARTIFICIAL,3AG,79387
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ARTIFICIAL,3BG,81487
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ARTIFICIAL,GM,76953
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ARTIFICIAL,GMK,81186
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ARTIFICIAL,GMR,88725
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ARTIFICIAL,SCG,124355
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ARTIFICIAL,SCK,209162
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ARTIFICIAL,SCR,171248
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ARTIFICIAL,STG,122960
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,INTELLIGENCE AND DATA SCIENCE ARTIFICIAL,1G,86698
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,INTELLIGENCE AND DATA SCIENCE ARTIFICIAL,1R,116102
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,INTELLIGENCE AND DATA SCIENCE ARTIFICIAL,2AG,84184
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,INTELLIGENCE AND DATA SCIENCE ARTIFICIAL,2BG,72864
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,INTELLIGENCE AND DATA SCIENCE ARTIFICIAL,3AG,76943
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,INTELLIGENCE AND DATA SCIENCE ARTIFICIAL,3BG,73620
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,INTELLIGENCE AND DATA SCIENCE ARTIFICIAL,GM,68081
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,INTELLIGENCE AND DATA SCIENCE ARTIFICIAL,GMR,70078
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,INTELLIGENCE AND DATA SCIENCE ARTIFICIAL,SCG,97617
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,INTELLIGENCE AND DATA SCIENCE ARTIFICIAL,STG,128817
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,INTELLIGENCE AND DATA SCIENCE ARTIFICIAL,STK,162438
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,INTELLIGENCE AND DATA SCIENCE ARTIFICIAL,STR,186758
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,INTELLIGENCE AND MACHINE LEARNING CIVIL,1G,223616
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,INTELLIGENCE AND MACHINE LEARNING CIVIL,2AG,185181
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,INTELLIGENCE AND MACHINE LEARNING CIVIL,3AR,215892
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,INTELLIGENCE AND MACHINE LEARNING CIVIL,GM,152079
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,INTELLIGENCE AND MACHINE LEARNING CIVIL,GMR,176152
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,INTELLIGENCE AND MACHINE LEARNING CIVIL,SCG,217629
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,INTELLIGENCE AND MACHINE LEARNING CIVIL,STG,182453
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ENGINEERING COMPUTER,1G,81047
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ENGINEERING COMPUTER,2AG,82453
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ENGINEERING COMPUTER,2AK,94217
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ENGINEERING COMPUTER,2AR,102756
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ENGINEERING COMPUTER,2BG,86569
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ENGINEERING COMPUTER,3AG,76651
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ENGINEERING COMPUTER,3BG,76800
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ENGINEERING COMPUTER,3BR,77772
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ENGINEERING COMPUTER,GM,71883
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ENGINEERING COMPUTER,GMK,73284
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ENGINEERING COMPUTER,GMR,77337
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ENGINEERING COMPUTER,SCG,151154
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ENGINEERING COMPUTER,SCK,179519
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ENGINEERING COMPUTER,SCR,165705
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ENGINEERING COMPUTER,STG,137041
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ENGINEERING COMPUTER,STR,156710
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,SCIENCE AND ENGINEERING CYBER SECURITY,1G,120944
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,SCIENCE AND ENGINEERING CYBER SECURITY,2AG,105277
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,SCIENCE AND ENGINEERING CYBER SECURITY,2AR,113809
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,SCIENCE AND ENGINEERING CYBER SECURITY,3AG,94897
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,SCIENCE AND ENGINEERING CYBER SECURITY,3BG,110692
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,SCIENCE AND ENGINEERING CYBER SECURITY,3BK,110799
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,SCIENCE AND ENGINEERING CYBER SECURITY,GM,94089
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,SCIENCE AND ENGINEERING CYBER SECURITY,GMR,110191
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,SCIENCE AND ENGINEERING CYBER SECURITY,SCG,179101
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,SCIENCE AND ENGINEERING CYBER SECURITY,SCR,237071
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,SCIENCE AND ENGINEERING CYBER SECURITY,STG,207597
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ELECTRICAL &,2AG,108489
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ELECTRICAL &,2BR,179196
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ELECTRICAL &,3AK,122580
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ELECTRICAL &,3BG,114081
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ELECTRICAL &,GM,106331
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ELECTRICAL &,GMR,112859
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ELECTRICAL &,SCG,202976
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ELECTRICAL &,STG,155669
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,1G,106460
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,2AG,110117
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,2AK,125545
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,2AR,117686
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,2BG,102639
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,3AG,99996
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,3BG,99377
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,3BR,105604
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,GM,98120
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,GMK,102686
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,GMR,104792
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,SCG,199944
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,SCR,209808
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,STG,192077
KCET,2025,1,E130,Shridevi Institute of Engineering & Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,STR,205515
