exam_type,year,college_code,college_name,course_code,course_name,category,total_seats,category_seats,tuition_fee,other_fee,total_fee,closing_rank_mock,closing_rank_r1,closing_rank_r2,closing_rank_r3,closing_rank_r4
COMEDK,2025,E062,"Jain College of Engineering-T.S Nagar, Belagavi",CI,Computer Science & Engineering (Artificial & Machine Learning),KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E062,"Jain College of Engineering-T.S Nagar, Belagavi",CS,Computer Science & Engineering,GM,54,49,200000,20000,220000,,60568,,110288,
COMEDK,2025,E062,"Jain College of Engineering-T.S Nagar, Belagavi",CS,Computer Science & Engineering,KKR,54,5,200000,20000,220000,,,,,
COMEDK,2025,E062,"Jain College of Engineering-T.S Nagar, Belagavi",CV,Civil Engineering,GM,18,16,200000,20000,220000,,,,,
COMEDK,2025,E062,"Jain College of Engineering-T.S Nagar, Belagavi",CV,Civil Engineering,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E062,"Jain College of Engineering-T.S Nagar, Belagavi",EC,Electronics & Communication Engineering,GM,54,49,200000,20000,220000,110628,110628,,79925,
COMEDK,2025,E062,"Jain College of Engineering-T.S Nagar, Belagavi",EC,Electronics & Communication Engineering,KKR,54,5,200000,20000,220000,,,,,
COMEDK,2025,E062,"Jain College of Engineering-T.S Nagar, Belagavi",EE,Electrical & Electronics Engineering,GM,18,16,200000,20000,220000,,62525,,,
COMEDK,2025,E062,"Jain College of Engineering-T.S Nagar, Belagavi",EE,Electrical & Electronics Engineering,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E062,"Jain College of Engineering-T.S Nagar, Belagavi",ME,Mechanical Engineering,GM,18,16,200000,20000,220000,74817,74817,,,
COMEDK,2025,E062,"Jain College of Engineering-T.S Nagar, Belagavi",ME,Mechanical Engineering,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E063,"Jnana Vikas Institute of Technology-Bidadi, Ramnagar Taluk, Bengaluru Rural",CS,Computer Science & Engineering,GM,27,24,200000,19800,219800,,83664,,,
COMEDK,2025,E063,"Jnana Vikas Institute of Technology-Bidadi, Ramnagar Taluk, Bengaluru Rural",CS,Computer Science & Engineering,KKR,27,3,200000,19800,219800,,,,,
COMEDK,2025,E063,"Jnana Vikas Institute of Technology-Bidadi, Ramnagar Taluk, Bengaluru Rural",CV,Civil Engineering,GM,9,8,80000,19800,99800,,,,,
COMEDK,2025,E063,"Jnana Vikas Institute of Technology-Bidadi, Ramnagar Taluk, Bengaluru Rural",CV,Civil Engineering,KKR,9,1,80000,19800,99800,,,,,
COMEDK,2025,E063,"Jnana Vikas Institute of Technology-Bidadi, Ramnagar Taluk, Bengaluru Rural",EC,Electronics & Communication Engineering,GM,18,16,200000,19800,219800,,,,,
COMEDK,2025,E063,"Jnana Vikas Institute of Technology-Bidadi, Ramnagar Taluk, Bengaluru Rural",EC,Electronics & Communication Engineering,KKR,18,2,200000,19800,219800,,,,,
COMEDK,2025,E063,"Jnana Vikas Institute of Technology-Bidadi, Ramnagar Taluk, Bengaluru Rural",IS,Information Science & Engineering,GM,18,16,200000,19800,219800,,,,,
COMEDK,2025,E063,"Jnana Vikas Institute of Technology-Bidadi, Ramnagar Taluk, Bengaluru Rural",IS,Information Science & Engineering,KKR,18,2,200000,19800,219800,,,,,
COMEDK,2025,E063,"Jnana Vikas Institute of Technology-Bidadi, Ramnagar Taluk, Bengaluru Rural",ME,Mechanical Engineering,GM,9,8,80000,19800,99800,,,,,
COMEDK,2025,E063,"Jnana Vikas Institute of Technology-Bidadi, Ramnagar Taluk, Bengaluru Rural",ME,Mechanical Engineering,KKR,9,1,80000,19800,99800,,,,,
COMEDK,2025,E064,"Jain College of Engineering and Research-Udyambag, Belagavi",CI,Computer Science & Engineering (Artificial & Machine Learning),GM,18,16,200000,20000,220000,76523,66623,,110588,
COMEDK,2025,E064,"Jain College of Engineering and Research-Udyambag, Belagavi",CI,Computer Science & Engineering (Artificial & Machine Learning),KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E064,"Jain College of Engineering and Research-Udyambag, Belagavi",CS,Computer Science & Engineering,GM,36,33,200000,20000,220000,,84994,,110996,
COMEDK,2025,E064,"Jain College of Engineering and Research-Udyambag, Belagavi",CS,Computer Science & Engineering,KKR,36,3,200000,20000,220000,,,,,
COMEDK,2025,E064,"Jain College of Engineering and Research-Udyambag, Belagavi",CV,Civil Engineering,GM,9,8,200000,20000,220000,64792,64792,,,
COMEDK,2025,E064,"Jain College of Engineering and Research-Udyambag, Belagavi",CV,Civil Engineering,KKR,9,1,200000,20000,220000,,,,,
COMEDK,2025,E064,"Jain College of Engineering and Research-Udyambag, Belagavi",EC,Electronics & Communication Engineering,GM,27,24,200000,20000,220000,109976,107672,,77514,
COMEDK,2025,E064,"Jain College of Engineering and Research-Udyambag, Belagavi",EC,Electronics & Communication Engineering,KKR,27,3,200000,20000,220000,,,,,
COMEDK,2025,E064,"Jain College of Engineering and Research-Udyambag, Belagavi",ME,Mechanical Engineering,GM,18,16,200000,20000,220000,104194,109403,,,
COMEDK,2025,E064,"Jain College of Engineering and Research-Udyambag, Belagavi",ME,Mechanical Engineering,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E065,"KLE Technological University Formerly called as KLE Dr. M.S. Sheshgiri College of Engineering and Technology-Udyambag, Belagavi",BM,Bio-Medical Engineering,GM,4,3,281100,20000,301100,108876,97989,,,
COMEDK,2025,E065,"KLE Technological University Formerly called as KLE Dr. M.S. Sheshgiri College of Engineering and Technology-Udyambag, Belagavi",BM,Bio-Medical Engineering,KKR,4,1,281100,20000,301100,,,,,
COMEDK,2025,E065,"KLE Technological University Formerly called as KLE Dr. M.S. Sheshgiri College of Engineering and Technology-Udyambag, Belagavi",CA,Computer Science & Engineering (Artificial,GM,18,16,281100,20000,301100,47562,42189,,69481,101670
COMEDK,2025,E065,"KLE Technological University Formerly called as KLE Dr. M.S. Sheshgiri College of Engineering and Technology-Udyambag, Belagavi",CA,Computer Science & Engineering (Artificial,KKR,18,2,281100,20000,301100,,,,,
COMEDK,2025,E065,"KLE Technological University Formerly called as KLE Dr. M.S. Sheshgiri College of Engineering and Technology-Udyambag, Belagavi",CH,Chemical Engineering,GM,8,7,281100,20000,301100,77219,69934,,94423,67577
COMEDK,2025,E065,"KLE Technological University Formerly called as KLE Dr. M.S. Sheshgiri College of Engineering and Technology-Udyambag, Belagavi",CH,Chemical Engineering,KKR,8,1,281100,20000,301100,84413,84413,,,
COMEDK,2025,E065,"KLE Technological University Formerly called as KLE Dr. M.S. Sheshgiri College of Engineering and Technology-Udyambag, Belagavi",CS,Computer Science & Engineering,GM,54,49,281100,20000,301100,,41970,,79727,99417
COMEDK,2025,E065,"KLE Technological University Formerly called as KLE Dr. M.S. Sheshgiri College of Engineering and Technology-Udyambag, Belagavi",CS,Computer Science & Engineering,KKR,54,5,281100,20000,301100,,,,,
COMEDK,2025,E065,"KLE Technological University Formerly called as KLE Dr. M.S. Sheshgiri College of Engineering and Technology-Udyambag, Belagavi",EC,Electronics & Communication Engineering,GM,36,33,281100,20000,301100,62025,58389,,94385,109669
COMEDK,2025,E065,"KLE Technological University Formerly called as KLE Dr. M.S. Sheshgiri College of Engineering and Technology-Udyambag, Belagavi",EC,Electronics & Communication Engineering,KKR,36,3,281100,20000,301100,,,,,
COMEDK,2025,E065,"KLE Technological University Formerly called as KLE Dr. M.S. Sheshgiri College of Engineering and Technology-Udyambag, Belagavi",EE,Electrical & Electronics Engineering,GM,7,6,281100,20000,301100,,78795,,94755,
COMEDK,2025,E065,"KLE Technological University Formerly called as KLE Dr. M.S. Sheshgiri College of Engineering and Technology-Udyambag, Belagavi",EE,Electrical & Electronics Engineering,KKR,7,1,281100,20000,301100,,,,,
COMEDK,2025,E065,"KLE Technological University Formerly called as KLE Dr. M.S. Sheshgiri College of Engineering and Technology-Udyambag, Belagavi",ME,Mechanical Engineering,GM,18,16,281100,20000,301100,90911,108876,,,
COMEDK,2025,E065,"KLE Technological University Formerly called as KLE Dr. M.S. Sheshgiri College of Engineering and Technology-Udyambag, Belagavi",ME,Mechanical Engineering,KKR,18,2,281100,20000,301100,,,,,
COMEDK,2025,E066,"KLE College of Engineering and Technology-Chikodi Dist., Belagavi",AD,Artificial Intelligence & Data Science,GM,18,16,195000,20000,215000,,75025,,105457,
COMEDK,2025,E066,"KLE College of Engineering and Technology-Chikodi Dist., Belagavi",AD,Artificial Intelligence & Data Science,KKR,18,2,195000,20000,215000,,,,,
COMEDK,2025,E066,"KLE College of Engineering and Technology-Chikodi Dist., Belagavi",CS,Computer Science & Engineering,GM,36,33,195000,20000,215000,,66559,,109981,
COMEDK,2025,E066,"KLE College of Engineering and Technology-Chikodi Dist., Belagavi",CS,Computer Science & Engineering,KKR,36,3,195000,20000,215000,,,,,
COMEDK,2025,E066,"KLE College of Engineering and Technology-Chikodi Dist., Belagavi",CV,Civil Engineering,GM,18,16,195000,20000,215000,,99020,,,
COMEDK,2025,E066,"KLE College of Engineering and Technology-Chikodi Dist., Belagavi",CV,Civil Engineering,KKR,18,2,195000,20000,215000,,,,,
COMEDK,2025,E066,"KLE College of Engineering and Technology-Chikodi Dist., Belagavi",EC,Electronics & Communication Engineering,GM,18,16,195000,20000,215000,104133,89747,,96361,
COMEDK,2025,E066,"KLE College of Engineering and Technology-Chikodi Dist., Belagavi",EC,Electronics & Communication Engineering,KKR,18,2,195000,20000,215000,,,,,
COMEDK,2025,E066,"KLE College of Engineering and Technology-Chikodi Dist., Belagavi",ME,Mechanical Engineering,GM,18,16,195000,20000,215000,,110828,,,
COMEDK,2025,E066,"KLE College of Engineering and Technology-Chikodi Dist., Belagavi",ME,Mechanical Engineering,KKR,18,2,195000,20000,215000,,,,,
COMEDK,2025,E067,"K.S School of Engineering And Management-Off Kanakapura Road, Bengaluru",AD,Artificial Intelligence & Data Science,GM,36,33,200000,20000,220000,,102001,,,
COMEDK,2025,E067,"K.S School of Engineering And Management-Off Kanakapura Road, Bengaluru",AD,Artificial Intelligence & Data Science,KKR,36,3,200000,20000,220000,,,,,
COMEDK,2025,E067,"K.S School of Engineering And Management-Off Kanakapura Road, Bengaluru",CB,Computer Science & Business Systems,GM,18,16,200000,20000,220000,95890,106956,,,
COMEDK,2025,E067,"K.S School of Engineering And Management-Off Kanakapura Road, Bengaluru",CB,Computer Science & Business Systems,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E067,"K.S School of Engineering And Management-Off Kanakapura Road, Bengaluru",CS,Computer Science & Engineering,GM,36,33,200000,20000,220000,,109945,,101569,
COMEDK,2025,E067,"K.S School of Engineering And Management-Off Kanakapura Road, Bengaluru",CS,Computer Science & Engineering,KKR,36,3,200000,20000,220000,,,,,
COMEDK,2025,E067,"K.S School of Engineering And Management-Off Kanakapura Road, Bengaluru",CV,Civil Engineering,GM,18,16,91000,20000,111000,,,,,
COMEDK,2025,E067,"K.S School of Engineering And Management-Off Kanakapura Road, Bengaluru",CV,Civil Engineering,KKR,18,2,91000,20000,111000,,,,,
COMEDK,2025,E067,"K.S School of Engineering And Management-Off Kanakapura Road, Bengaluru",EC,Electronics & Communication Engineering,GM,36,33,200000,20000,220000,,95291,,,
COMEDK,2025,E067,"K.S School of Engineering And Management-Off Kanakapura Road, Bengaluru",EC,Electronics & Communication Engineering,KKR,36,3,200000,20000,220000,,,,,
COMEDK,2025,E067,"K.S School of Engineering And Management-Off Kanakapura Road, Bengaluru",ME,Mechanical Engineering,GM,18,16,91000,20000,111000,,,,,
COMEDK,2025,E067,"K.S School of Engineering And Management-Off Kanakapura Road, Bengaluru",ME,Mechanical Engineering,KKR,18,2,91000,20000,111000,,,,,
COMEDK,2025,E068,"K.S. Institute of Technology-Kanakapura Main Road, Bengaluru",AI,Artificial Intelligence & Machine Learning,GM,36,33,200000,20000,220000,82433,69505,,102605,102605
COMEDK,2025,E068,"K.S. Institute of Technology-Kanakapura Main Road, Bengaluru",AI,Artificial Intelligence & Machine Learning,KKR,36,3,200000,20000,220000,,78846,,,
COMEDK,2025,E068,"K.S. Institute of Technology-Kanakapura Main Road, Bengaluru",CG,Computer Science & Design,GM,18,16,200000,20000,220000,110510,110282,,,
COMEDK,2025,E068,"K.S. Institute of Technology-Kanakapura Main Road, Bengaluru",CG,Computer Science & Design,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E068,"K.S. Institute of Technology-Kanakapura Main Road, Bengaluru",CM,Computer & Communication Engineering,GM,18,16,200000,20000,220000,102147,110510,,,
COMEDK,2025,E068,"K.S. Institute of Technology-Kanakapura Main Road, Bengaluru",CM,Computer & Communication Engineering,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E068,"K.S. Institute of Technology-Kanakapura Main Road, Bengaluru",CS,Computer Science & Engineering,GM,54,49,200000,20000,220000,,59243,,106608,82138
COMEDK,2025,E068,"K.S. Institute of Technology-Kanakapura Main Road, Bengaluru",CS,Computer Science & Engineering,KKR,54,5,200000,20000,220000,,94404,,,
COMEDK,2025,E068,"K.S. Institute of Technology-Kanakapura Main Road, Bengaluru",EC,Electronics & Communication Engineering,GM,36,33,200000,20000,220000,111393,111393,,66339,62181
COMEDK,2025,E068,"K.S. Institute of Technology-Kanakapura Main Road, Bengaluru",EC,Electronics & Communication Engineering,KKR,36,3,200000,20000,220000,,,,,
COMEDK,2025,E068,"K.S. Institute of Technology-Kanakapura Main Road, Bengaluru",IC,Computer Science & Engineering (IOT & Cyber Including Block Chain Technology),GM,18,16,200000,20000,220000,102605,79126,,78493,
COMEDK,2025,E068,"K.S. Institute of Technology-Kanakapura Main Road, Bengaluru",IC,Computer Science & Engineering (IOT & Cyber Including Block Chain Technology),KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E068,"K.S. Institute of Technology-Kanakapura Main Road, Bengaluru",ME,Mechanical Engineering,GM,18,16,110000,20000,130000,54108,87427,,,
COMEDK,2025,E068,"K.S. Institute of Technology-Kanakapura Main Road, Bengaluru",ME,Mechanical Engineering,KKR,18,2,110000,20000,130000,,,,,
COMEDK,2025,E069,"KVG College Of Engineering-Sullia, Dakshina Kannada",CI,Computer Science & Engineering (Artificial & Machine Learning),GM,36,26,132000,20000,152000,83852,107509,,,
COMEDK,2025,E069,"KVG College Of Engineering-Sullia, Dakshina Kannada",CI,Computer Science & Engineering (Artificial & Machine Learning),KKR,36,10,132000,20000,152000,,,,,
COMEDK,2025,E069,"KVG College Of Engineering-Sullia, Dakshina Kannada",CS,Computer Science & Engineering,GM,54,40,132000,20000,152000,,,,,
COMEDK,2025,E069,"KVG College Of Engineering-Sullia, Dakshina Kannada",CS,Computer Science & Engineering,KKR,54,14,132000,20000,152000,,,,,
COMEDK,2025,E069,"KVG College Of Engineering-Sullia, Dakshina Kannada",CV,Civil Engineering,GM,9,7,57000,20000,77000,,,,,
COMEDK,2025,E069,"KVG College Of Engineering-Sullia, Dakshina Kannada",CV,Civil Engineering,KKR,9,2,57000,20000,77000,,,,,
COMEDK,2025,E069,"KVG College Of Engineering-Sullia, Dakshina Kannada",EC,Electronics & Communication Engineering,GM,18,13,107000,20000,127000,,74732,,,
COMEDK,2025,E069,"KVG College Of Engineering-Sullia, Dakshina Kannada",EC,Electronics & Communication Engineering,KKR,18,5,107000,20000,127000,,,,,
COMEDK,2025,E070,"Kalpataru Institute of Technology-B H Road, Tiptur",AI,Artificial Intelligence & Machine Learning,GM,18,16,200000,20000,220000,,103283,,,
COMEDK,2025,E070,"Kalpataru Institute of Technology-B H Road, Tiptur",AI,Artificial Intelligence & Machine Learning,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E070,"Kalpataru Institute of Technology-B H Road, Tiptur",CS,Computer Science & Engineering,GM,54,49,200000,20000,220000,,66223,,,
COMEDK,2025,E070,"Kalpataru Institute of Technology-B H Road, Tiptur",CS,Computer Science & Engineering,KKR,54,5,200000,20000,220000,,,,,
COMEDK,2025,E070,"Kalpataru Institute of Technology-B H Road, Tiptur",CV,Civil Engineering,GM,18,16,100000,20000,120000,,,,,
COMEDK,2025,E070,"Kalpataru Institute of Technology-B H Road, Tiptur",CV,Civil Engineering,KKR,18,2,100000,20000,120000,,,,,
COMEDK,2025,E070,"Kalpataru Institute of Technology-B H Road, Tiptur",EC,Electronics & Communication Engineering,GM,36,33,200000,20000,220000,,,,,
COMEDK,2025,E070,"Kalpataru Institute of Technology-B H Road, Tiptur",EC,Electronics & Communication Engineering,KKR,36,3,200000,20000,220000,,,,,
COMEDK,2025,E070,"Kalpataru Institute of Technology-B H Road, Tiptur",IS,Information Science & Engineering,GM,18,16,200000,20000,220000,,,,,
COMEDK,2025,E070,"Kalpataru Institute of Technology-B H Road, Tiptur",IS,Information Science & Engineering,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E070,"Kalpataru Institute of Technology-B H Road, Tiptur",ME,Mechanical Engineering,GM,18,16,100000,20000,120000,,,,,
COMEDK,2025,E070,"Kalpataru Institute of Technology-B H Road, Tiptur",ME,Mechanical Engineering,KKR,18,2,100000,20000,120000,,,,,
COMEDK,2025,E071,"Karavali Institute of Technology-Kottara, Mangaluru",AE,Aeronautical Engineering,GM,18,16,125000,20000,145000,,111746,,,
COMEDK,2025,E071,"Karavali Institute of Technology-Kottara, Mangaluru",AE,Aeronautical Engineering,KKR,18,2,125000,20000,145000,,,,,
COMEDK,2025,E071,"Karavali Institute of Technology-Kottara, Mangaluru",AI,Artificial Intelligence & Machine Learning,GM,18,16,160000,20000,180000,,,,,
COMEDK,2025,E071,"Karavali Institute of Technology-Kottara, Mangaluru",AI,Artificial Intelligence & Machine Learning,KKR,18,2,160000,20000,180000,,,,,
COMEDK,2025,E071,"Karavali Institute of Technology-Kottara, Mangaluru",CD,Computer Science & Engineering (Data Science),GM,18,16,160000,20000,180000,,111679,,,
COMEDK,2025,E071,"Karavali Institute of Technology-Kottara, Mangaluru",CD,Computer Science & Engineering (Data Science),KKR,18,2,160000,20000,180000,,,,,
COMEDK,2025,E071,"Karavali Institute of Technology-Kottara, Mangaluru",CS,Computer Science & Engineering,GM,36,32,160000,20000,180000,,50078,,,
COMEDK,2025,E071,"Karavali Institute of Technology-Kottara, Mangaluru",CS,Computer Science & Engineering,KKR,36,4,160000,20000,180000,,,,,
